cat,label,review
洗发水,0,味道还可以就是用完头发不怎么顺滑，后悔了
洗发水,1,东西很不错，下次还会再来的，老板很牛，快递很牛
洗发水,0,发膜是用过的，旧货。京东做这么差劲的事了吗？
洗发水,0,假货！洗了头发发硬，之前在超市里买的没用完，对比了下差距太大了。太坑了。看到这条评论的朋友千万别买，京东自营的也买假货，从此和京东说拜拜！
洗发水,1,用着很好，洗的很柔顺，很不错，而且物流特别快，服务周到，非常实惠的一个套装，很满意，很满意，很满意很满意很满意很满意很满意很满意很满意很满意
洗发水,0,包装很不满意，瓶体有磨损痕迹
洗发水,1,不错，在京东买了很多东西，实惠方便
洗发水,1,搞活动买很划算，没用过，买来试试
洗发水,1,大品牌，值得信赖，买了好多次了，朋友也说特别经济实惠！
洗发水,1,感觉超值了，限时抢购的，第一次买感觉很值，快递超快上午下单，到下午就收到了，师傅态度非常好！
洗发水,0,ni ma没几天就降价 降的比限时秒杀的还便宜 zhennima 不厚道
洗发水,1,这次618年中庆大促让我对京东和东哥刮目相看，希望以后电商大促都少些套路，多些真诚！
洗发水,0,感觉挺便宜的，但是没超市买的这么好，洗了没那么清爽，洗了不到一天就油了，郁闷
洗发水,0,京东越来越贵，假货二手也越来越多，还有什么意思？
洗发水,1,家里的生活用品一直是京东商城购买的，又快又方便，省时省心！
洗发水,0,假货，用了头皮痒，起头皮屑，还掉发，必须给差评
洗发水,1,包装完好。是正品味道好闻。和以前店里买的一个味道。
洗发水,0,不好 说了满139送吹风 实际收货咨询时时就一句送完了敷衍过去了 618的活动 17那么早下单就没了 当时显示的却是有 欺骗消费者
洗发水,1,东西非常实惠，快递很给力，昨天下的单今天就到了
洗发水,0,差评，明明当天活动这个送吹风机，等了10天，下单有货，送货无货，没有吹风客服说活动就是没有的，还说满129在购物车加赠品，又不是第一天买在京东购物，没有证据证明，自认倒霉
洗发水,1,正品无疑，一直用这个牌子的洗发水，价钱便宜，值得推荐
洗发水,1,很好用，泡沫丰富，洗完了头皮不痒，头发顺滑
洗发水,1,还没用那？物流京东的就是快，很好的产品，量很大价格便宜值得拥有，包裹结实，用过后看看效果吧！
洗发水,0,双十一买的**，双十一之后就变成**啦！感觉受骗了，京东退我钱！
洗发水,0,差劲的要死，由史以来最恶心的一次购物，真是恶心他 妈哭恶心，恶心屎了。
洗发水,0,包装的太简陋，连个包装袋子都没有，快递员就直接这样拿给我，京东是越来越不行了，我表示不会再回购
洗发水,0,包泡沫胶都不放，装太差有溢出来些，很无耐差评。
洗发水,0,一般般比在超市里买的稀多了，价格是便宜水分也大了。京东太失望了?
洗发水,1,正品，潘婷用着还不错，以前一直用飘柔，想换个牌子用用。
洗发水,1,以前在商场买，价格贵很多，希望用起来效果一样。
洗发水,1,刚收到，还没用，看着挺不错的，宝洁的东西，应该可以，好评了！
洗发水,0,货不对版 懒得退 最想要的金黄色的奇迹发膜没有    现在送的小瓶的和大瓶的成分都一样
洗发水,0,头痒，咋退货啊，如果能退就好啦
洗发水,0,"感觉过期了！额还,,,"
洗发水,0,买货不发货，垃圾，快递也垃圾！
洗发水,1,嗯，东西很好，关注很久了，值得购买
洗发水,0,一般般，不知道是真是假的？
洗发水,1,使用半个月才来评价，我是干性发质用了之后头发柔顺不毛躁，护发素比想象中还要好，下次还来买。
洗发水,0,以前超市买的觉得很好用，这次买的洗了好多头皮屑，我有理由怀疑是否是正品，白白浪费钱
洗发水,0,假货 味道完全不对 不敢用
洗发水,1,京东的物流很快，搞活动买的比较划算，送了很多东西可以用很久，闻起来闻到也很好，希望用了有效果
洗发水,1,一直用清扬男款，一直从京东购买，谢谢京东谢谢
洗发水,0,京东的包装越来越差了…洗发水都漏了一半了…京东真是越来越垃圾了
洗发水,0,我能说还有比这个更假的洗头膏吗！！！！
洗发水,1,包装并没有像他们所说的一样。整体还可以，晚上用了一下、洗发水很希。跟我之前用的有点不一样 ，帮我是买到水货，不过呢，习惯好评
洗发水,0,差评差评差评，商品收到后洗发水只是剩半罐，效果也不怎么样，而且之前说好的赠品也没有，跟商家问了之后他们只是推来推去，问题根本没有解决，后面客服说为了查询要为我转接核实处理，然后就没有人理我了，这是我最差的一次网购体验了，购买本商品大家要谨慎小心，以免上当受骗。凭什么最低一星呢，我一星都不想给，可能的话我还想给负的，??
洗发水,0,不满意，洗完以后头发油油的，用手摸过感觉手上都有一层油，非常不清爽，是一次不满意的购物
洗发水,1,一直用清杨洗发水，大品牌不一样就是不一样！去屑效果突出，清爽滋养，值得拥有！快递给力送货及时点赞
洗发水,1,这个品牌的还可以，洗完头发之后头发滑滑的，也送了很多东西，很值得买
洗发水,0,假货，用了头上全是头皮屑，一星都不想给，太失望了
洗发水,1,套装价格给力，洗发水很好，媳妇儿喜欢用
洗发水,0,差评！    打包装盒，瓶身全是洗发水，这都也算了，拧开瓶盖，发现头上坏的，不能抽出洗发水，难道我每次洗发都要从里面倒，瓶子已经坏了现在只能把洗发水倒进空瓶子里面。
洗发水,1,不错，今天六迫不及待的用了，还可以，护发素没有沫，不过比超市便宜啊
洗发水,1,以前一直用飘柔的，这次试试清扬，买错款式了 = =
洗发水,1,比超市便宜，头发很顺，护发素不错，包装好，品牌好
洗发水,0,双十一全是假的，上面标的那个价就是骗人的，什么两百多，开起来一下减了一百多，都是骗人的，而且洗发水感觉像胶水一样
洗发水,1,洗发水500ml的 护发素400ml 遇上活动送小样还行
洗发水,0,看上去还不错，先给个点评、点个赞吧！后续有什么问题再联系客服吧！看上去还不错，先给个点评、点个赞吧！后续有什么问题再联系客服吧！看上去还不错，先给个点评、点个赞吧！后续有什么问题再联系客服吧！
洗发水,0,东西是够实惠的，但是感觉好假啊，效果比在超市买的差多了，原来一直用的清扬的洗头不长头皮屑，不痒，现在头皮屑出来了还开始痒痒了，有点太坑了吧，你说你
洗发水,1,给爸爸买的，挺好的一直用清扬，这批货物具体怎么样我没回家我也不晓得。
洗发水,1,很不错，非常划算。618买的
洗发水,1,大品牌 值得信赖 ***买的超值 下单第二天早上就到货了 京东就是给力 快递小哥还给送到楼上来了 服务周到大赞?
洗发水,1,还没有，用用看，希望是正品，物流挺快的
洗发水,0,非常不好用，用了三次之后 头皮痒 长包，脂溢性皮炎的症状，好好的头皮变了，
洗发水,1,东西很好，快递也很快，也很实惠，好评
洗发水,0,用了一个月，后果是严重脱发，头顶皮肤都暴漏了，你家卖的的是脱发水吗，评论还出敏感字，投诉也没人理，这软件也太牛了
洗发水,1,秒杀的，感觉挺合适的就下单啦，很满意
洗发水,1,第一次买清扬的，不错，还领了瓶100ml的洗发水，
洗发水,0,产品还OK，就是这个包装，已经不能用一星来评价了，太垃圾的包装了，还有东西都漏出来了，我都没有拍照，如果不相信可以核实送的人员，还有居然用邮政，也是慢慢的，醉醉的
洗发水,0,勉强可以吧，不是很便宜，如果去掉京东的优惠，一点也不便宜
洗发水,0,好心酸啊 上次买了那么多 到现在还剩很多 全家洗了都有头皮屑了 以前一直用的沙宣 弄得以后都不知道还敢不敢用了 以前一直在屈臣氏买的 也是修护水养的啊 人家的怎么就不会有头皮屑 好无语啊 以后都不会相信京东就是正品了 打算去用海飞丝了 用了两个月才来评价的 起初还以为是自己的问题呢 结果全家都会。。。。
洗发水,1,是正品。我以前经常用这个牌子。和我以前用的香味是一样的。这次买了套盒，感觉很划算。物流也很快。一次很愉快的购物。
洗发水,0,开始用了，感觉不比以前的好用，瓶口有漏出洗发水，以前用过的清扬去屑效果很好，香味可以在头发上停留一整天，感觉现在的有点不行
洗发水,1,东西很划算，还有赠品，沙宣大品牌，值得信赖!
洗发水,0,差评！拆开包装里面都漏了！搞不懂！
洗发水,1,京东的速度真快，昨天下单今天就到，包装很满意，没有溢出来，还没有用，不知道好不好，但还是信赖京东
洗发水,0,赠品也选不了，搞活动，没有就不要说
洗发水,0,是假货，洗了头发有静电，特别贴，过了一天就很油。这是什么鬼洗发水
洗发水,1,早上下的单，下午就收到货了，好评哦！
洗发水,0,这个洗发水压根不是不含硅的，不含硅的洗完头发还是湿的时候头发摸起来是感觉干涩的，这款洗完头发上总感觉粘了层油乎乎的东西怎么冲都冲不掉，控油效果很差劲，就没感觉到头发有完全洗干净过，用了一个月后明显感觉头发少了，很差劲，不会再买这个牌子了
洗发水,0,一点都不好，洗完了头发油，头皮屑。
洗发水,0,买了就降价，还618
洗发水,1,一直用这个牌子的，洗完头发特别顺滑，感谢京东，因为有你，生活如此幸福
洗发水,1,老公喜欢用这个，味道好闻，特价买的，感觉倒是也没便宜很多，不过比超市便宜了，还送到家，省的搬了，依然喜欢京东，用完还会继续购买的，希望一如既往地搞活动，再实惠些哈哈
洗发水,1,应该不会吧，以前用过，没感觉有
洗发水,0,打开不太满意，因包装盒条码被涂了
洗发水,0,真不知道是怎么回事，发来的根本和拍的不一样！而且也没有发膜，和第一次购买的完全不一样！
洗发水,1,618囤货买的，使用后效果很好，洗发后非常柔顺，对于受损的头发有修护作用，不错。
洗发水,0,十号下单，20号没收到货.期间致电客服，说双十一忙，让我等，后又说帮我补发一份，19号之前到，至今无果
洗发水,0,很不爽……我昨天买*，今天就卖*！价钱这样变。怎么让消费者满意，又不能补差价，还是*，价格如果有差，还会补回给消费者！第一次在京东买，也是最后一次。
洗发水,0,假的，京东超市能开下去么？早上洗晚上就痒？
洗发水,0,感觉不是正品，跟实体店买的有差别
洗发水,1,满实惠的，不过有便宜了3快钱，呵呵
洗发水,0,活动信息存在误导 歧义
洗发水,1,特别好，很喜欢，赶上618了，当天买特别便宜，还有，快递特别好，618竟然也能当天到，太棒了，哈哈，还有好几个618快递等着收呢。
洗发水,1,总体感觉挺好的，价格虽然不知道和实体超市比怎么样，但是他送上门啊～又囤了一箱！可以喝好久了！
洗发水,1,包装非常结实，洗发露和护发素的味道很好，闻，值得购买非常满意的一次购物
洗发水,0,3支装在一个盒里无任何间隔保护，其中的一支已经打开漏出。
洗发水,1,做活动买的，比超市便宜，还在使用中，快递员辛苦了！
洗发水,1,以前没用过这个牌子，不知道怎么样？
洗发水,1,还可以吧，618搞活动买的，不过脱发得长时间用才能看出来有没有用，控油还是不错
洗发水,0,一点都不好，，，洗了很痒，差评
洗发水,0,18号下单21号才到，还是本市！快递你是走着来的吗？
洗发水,0,不是正品，用了全是头屑，并不清凉，和实体店差太远了。
洗发水,1,和图片上一样，京东物流就是快！才收到，用着看看，好了再买！
洗发水,1,一直想买这个味道的洗发水，原来已经买过其它的了，后来又送给人了，这次看到有活动就决定买下来了。还有个小巧的吹风机赠送
洗发水,0,假货 味道刺鼻 洗完后头发粘粘糊糊的 用了这么久沙宣 第一次闻到这种味道 像海飞丝？
洗发水,0,服务非常差，私自取消订单。
洗发水,0,非常愤怒，才买几天就对半减满。
洗发水,1,看着还可以，小的赠送旅行装不错
洗发水,1,去年在京东买的海飞丝套装，用了一年，今年换个品牌，清扬之前也一直用，洗发很清爽自然，去屑止痒很棒！
洗发水,1,收到货，没有漏液的现象，京东自营物流配送速度没说的，就是快！商品性价比高，足不出户送货到家，用后效果好在来评价！
洗发水,0,买到假的清扬洗发水了！每次洗了头痒！
洗发水,1,京东搞活动买了很多东西还不错的价格。
洗发水,0,真的不怎么样 头发用完了很干枯 味道感觉也不对
洗发水,0,海飞丝……沙宣的包装…之前一直用沙宣分得清真假……
洗发水,1,618活动买的非常合适，而且快递非常快，有淡淡的香味，日期也很近
洗发水,0,包装盒不错，就是物流这次太慢了，看起来不错，不过还没有用呢！用了之后在评价
洗发水,1,刚收到，很实惠，比超市便宜多了
洗发水,0,赠品吹风机没有收到，请各位不要上当。以后不要相信有赠品！
洗发水,0,昨天拍的时候明明显示送小的吹风机的，我就和朋友拍了两套，今天收到货一看根本就没有送吹风机，然后我重新拍了一个看看又显示送小样了，要不要这么坑人啊？良心何在？
洗发水,1,超好，味道是我想要的，还有小样，超划算，头发现在也没有那么干枯了
洗发水,0,太假了吧，生姜型的既然洗了头没有感觉，应该第一感觉就是凉凉的，
洗发水,1,很不错，正品，使用后，效果蛮好，头发很顺，感谢京东给我们带来了方便，足不出户可以买到品牌产品，再次感谢！昨天订购，今天上午送到，物流超快，快递员送货上门，服务态度极好，给予全五星好评！
洗发水,1,包装很好，物品没有损坏。    京东自营的让人放心.
洗发水,0,味道很刺鼻，跟在超市买的味道完全不一样。
洗发水,1,很香很好！男神女神必备哦！第一次在京东买洗发水！还是可以的！活动价买的！好便宜啊！
洗发水,1,厉害了吧，带赠品，加上赠品旅行装。挺划算的哦
洗发水,1,飞扬的洗发露第一回买，刚到还没用，不过看起来不错哈，嘻嘻
洗发水,0,商家发货很糙，就是一个盒子装上，收到货已经溢出来了，本来想换货，过年要回家没时间折腾了，还没用不知道是不是正品
洗发水,1,每次网购评价都是五星好评，希望这样的模板，走到哪，贴到哪？大家再也不用担心评价了！字数一定要达到要求喔！
洗发水,1,包装不好。收到货满意。下次继续抢购
洗发水,1,物超所值，很喜欢，已经用完一瓶再买的，还有优惠，比超市价格优惠，超市没有活动，也不促消，推荐给大家，洗发水的味道也很好，还有护发素，真的很超值。
洗发水,1,价格优惠忍不住出手，还没用，期待棒棒哒?
洗发水,1,物流小哥超快，还没有用，先给个好评
洗发水,0,不开心，别人收到的是包装好的一盒，我收到的就系咁，几支洗发水随随便便堆在纸箱，仲有一d缓冲撞击的填充物都无，一打开纸箱就系咁喇，失望?，    不满意不满意不满意不满意不满意不满意不满意不满意不满意不满意不满意不满意
洗发水,0,不好用不好用不好用很干涩
洗发水,1,这款洗发水很好，很适合男士使用，是正品，而且新鲜，价格便宜，又要把活动交给值得购买
洗发水,1,赶上了618，快递有些慢了。其他都很满意。包装很精致。
洗发水,0,京东的包装什么时候那么垃圾了，糙！差评差评差评
洗发水,1,收到东西候里面竟然漏液了，还有虫子
洗发水,0,我就搞不懂了 为什么这个会那么脏 ？到处都是划痕 ，瓶子还都是土 ，我想请问是扔掉又捡回来的吗？差评！又不是便宜货
洗发水,1,快递员送货上门，下着雨辛苦了，东西还没用，包装完好，价格实惠。第一次用这个牌子，期待效果。
洗发水,0,一点生姜味都没有。。。，还卖这么贵
洗发水,1,宝贝收到就用了，效果不错，很满意，用完还会再来的，物流超快，上午下单下午就到了，给店家点个赞
洗发水,1,东西好多两大罐，然后又送了两小罐，现在第一关还没有用完，去屑的效果还可以，但是没有想象的好，也许跟洗头的方式有关系吧
洗发水,0,假的，洗了全是头皮屑
洗发水,0,这个分数这回是给京东的，一、洗发水没有外面的塑封二、因为里面只有两瓶洗发水，致使里面有空间，洗发水的嘴部受到冲击，开了。当然是里面都是洗发水了，漏的 不是很多，所以没有找京东，希望京东客服能看见此评价，注意一下。
洗发水,0,比外面的贵太多了。欧莱雅（LOREAL）奇焕润发精油100ml（免冲洗 修护烫染卷 精华竟然比*贵20多。差个几块钱都忍了。这也太多了。
洗发水,0,怀疑是假的，我用着起头屑，之前买的都不起
洗发水,0,这次估计是批量冒牌货。我以前在超市买的，纸盒包装精致，使用效果也不错，可是这次太次了，又不方便再退货。看包装，就想起好多收二手名酒瓶子的，拿回家然后里面装上一般白酒，找厂商封装再出售的东西。两个塑料瓶子，外面一个破纸盒裹着，就这包装？像是rubbish桶的废纸壳。后悔买了，京东咋容忍这货泛滥啊！
洗发水,0,这一颗星是给物流的，太失望了，下了订单三天了还没出库，说的次日达结果等了四天半
洗发水,0,双十一买的就想能便宜一点，结果买完之后就降了***，，怎么回事？。。。。。。。。
洗发水,0,500ml的卖*，750ml的只卖*果然*的活动不能信。坑比京东，先提价再打折。
洗发水,1,整整满瓶，而且还送了好多小瓶。这个价格在超市我从来都没买过。而且快递也很给力
洗发水,0,开箱发现盖是这样打开了，而且还漏出来了，京东能解释一下吗？以前也有很多人晒单有这种情况，应该引起重视的！
洗发水,0,洗完了头发都粘一块，不用护发素根本梳不开，还不如国产牌子
洗发水,0,买的洗头膏用着光有头皮屑，给04客服说，连回都不回，服务真差劲！洗头膏不咋地。
洗发水,1,很好，加上圈很便宜，送货也非常快，上午下单，下午就到了一直用清扬。
洗发水,0,不好用 好像是假货
洗发水,1,挺好的，一直用滋源的产品，不错
洗发水,0,太难用，味道很香，太浓，不起沫，油腻不清爽
洗发水,0,屁隔日达，等了5天才拿到，还发生包装损坏漏液，搞得那里都是
洗发水,1,东西不错，物流很快，刚收到还没来的及用
洗发水,0,不是正品吧，跟超市买的不一样，洗头就感觉出来了
洗发水,1,6.18买的，很合算。一直用，对于出油，头皮屑的头发很合适，用完很清爽
洗发水,1,以前没用过这牌子洗发水觉得挺贵的就看效果咋样
洗发水,0,还没收到货第二天价格就*，包装连个防震泡沫都没有真是不怕摔破了，就一个纸盒子给装过来了，包装盒里面跟别的买家晒的图也不一样。洗了两次很多头皮屑，真是要怀疑真假了，简直了。
洗发水,0,之前买过挺好的，这次买的一点不好，本来没有头皮屑，用这个洗的头皮屑好多，跟之前买的完全不一样，不是正品
洗发水,1,京东自营就是好又快！早晨订单，下午送到。    第二次购买，送朋友的。    感谢快递员，在炎热的夏天送货！
洗发水,0,不知道是十年前的一月一号生产的，还是今年的一月一号生产的，懒得退，应该问题不大，就这么用吧！
洗发水,1,使用了一段时间才来评价，话说这滋源洗发水真的不错，洗完头发顺滑，头皮也不发痒！国货现在越来越给力了！支持京东正品！
洗发水,1,宝贝很不错，一直信赖京东，下次还来！
洗发水,0,价格比较实惠，但是，比我在超市买的稀多了，不知道是不是假货，反正用着不太好用，我还一次性买了两套，有种被坑的感觉。
洗发水,0,京东就是个大骗子，欺骗消费者。
洗发水,0,根本没有吹风机差很差特别差
洗发水,1,东西很好，比超市买的划算哈…
洗发水,1,使用日期都是到2028年的，京东自营的东西真心不错，值得信赖的
洗发水,1,嗯，商品已经收到了，然后呢少了一个小样润发露，然后咨询了一下沙宣的客服，他们说应该是要问京东客服。
洗发水,1,送货挺快的，包装完整，味道挺好闻，不知道效果怎么样。
洗发水,1,很好，这个价格很便宜了买来囤货。很香
洗发水,0,不好，洗了头发成了乱草了，梳不开了。
洗发水,1,很好的一次购物！套装很实惠！味道很清香！不错！谢谢
洗发水,1,速度非常快，隔天到，送货到家，快递员服务态度很好，值得推荐，点个赞！
洗发水,1,哈哈，到货了现在才评价会不会有点太迟了，用了一次觉得还不错，希望越来越好
洗发水,0,不知道为啥现在越来越不想在京东买东西了，有点失望。要不是看快递小哥服务越来越好，一颗心都不想给
洗发水,1,套装很划算，物流给力，气味好闻，小样可以出差带着、特别方便。
洗发水,0,不好用！一点也不滑！
洗发水,0,没有了，洗了头发干涩头皮不舒服
洗发水,1,东西不错，物有所值，配送小哥服务态度也很好，就是为什么晚一天后价格便宜不少……
洗发水,0,非常生气，我买的189，刚买过的第二天同事买的一样的，就99，简直太坑了吧！什么活动价~~太坑~~~~~~~~
洗发水,1,18号下单，说好的次日达，26日才到手中，这么慢。包装损毁严重，不知道经历了什么，同样的京东快递，为啥包装上差距会这么大，为什么包装会这么简陋，用户体验不管不顾了吗？让人怀疑这居然是京东的快递？居然是京东的自营产品？简直暴殄天物！
洗发水,0,不想评论，赠品梳子没有，票上是两件商品，快递员也看了没有，她说可能是分开包装，回去看看有没有。不可能分开包装，希望能解释一下
洗发水,1,清扬(CLEAR)男士洗发露 活力运动薄荷型(去屑+清爽)500ml(洗发水)价格比超市实在。
洗发水,1,还没用，不知道效果怎样。不过618买满减后还是挺划算的，比其他便宜些。京东物流超级快，没得说。
洗发水,1,没用过，试试新品。看起来不错。京东活动大，非常喜欢在京东买东西。
洗发水,0,刚买就降价、申请退款没成功、本来想拒收、快递来了电话都不打就给我放单位了、申请价格保护还给我拒了、东西是真是假还不一定
洗发水,0,没想到京东上也有假货，跟超市买的沙宣完全不一样，连味道都不同，更别说效果了，洗完过一天头就痒的不行，实在是差评！
洗发水,1,下雨天师傅骑车送来一箱5l*4的饮用水。两桶5l的食用油+两瓶大号的洗发水。真是太不容易了～态度还非常好～真是太难能可贵了～100个赞给派件员。京东自营商品本身就很不错。就不多废话了。618买的特别划算。特意晚些时候配送。
洗发水,1,廉颇，白起，典韦，程咬金，钟无艳，夏侯惇，亚瑟，张飞，关羽，刘邦，牛魔，刘禅，达摩，墨子，项羽，吕布，李白，老夫子，孙悟空，韩信，赵云，杨戬，宫本武藏，哪吒，曹操，荆轲，兰陵王，花木兰，雅典娜，橘右京，娜可露露，貂蝉，诸葛亮，不知火舞，妲己，姜子牙，高渐离，安琪拉，甄姬，武则天，王昭君，小乔，芈月，周瑜，嬴政，露娜，东皇太一，钟馗，孙尚香，李元芳，鲁班七号，虞姬，后羿，狄仁杰，马可波罗，成吉思汗，黄忠，刘备，大乔，孙膑，庄周，张良，扁鹊，蔡文姬，太乙真人等65人觉得很赞
洗发水,0,洗完半个月都没有头皮开始发红发痒 然后很多头皮屑 不知道是什么原因 之前没听过这个牌子 好差啊
洗发水,0,买回来后，感觉和广告上面的不一样，没什么用处
洗发水,1,看着挺好的，还没用不知道是不是真的，但是送我们这边京东快递师傅真的很好???
洗发水,1,还不错了，下次还来，主要是要优惠点，啦啦啦啦啦啦阿拉
洗发水,1,第一次买这个牌子的洗发水，看着是防脱的！用用再来追评吧！
洗发水,1,宝贝已经收到了，包装很好，一次买了两套，男用，女用都有，赠品很多，家人比较满意，还会继续关注和再光顾的！
洗发水,0,能不给星星一星都不给，强制购买包装盒，土匪还是流氓
洗发水,0,没有包装，我也是醉了 跟另外一瓶买的。算是京东买的第一次失望的东西了！
洗发水,0,包装一般，上面的盖子没宁紧，漏了四分之一！
洗发水,1,套装版送人更合适，包装挺好的，还没用，不知道怎么样，还有小瓶的，出门比较方便。
洗发水,0,妈的，老子要750毫升它给我送了五百毫升。没长眼睛一样。
洗发水,0,讨厌新老包装随机发 就冲着新包装买的，又不能留言要求 搞那么多小瓶嫌人
洗发水,1,真的很划算，非常快，非常满意！
洗发水,0,洗过头发之后头皮痒呢，我从来都不痒的，该不会是假货吧，难受！
洗发水,0,今天准备用的时候发现分量不对，对着光照了下发现洗发水的分量还不到clear单词头顶处。给以后买的人提个醒，一定要先检查再付款。
洗发水,0,差评，肯定不是正品，用完这个护发素头发全是头皮屑，还枯。换了其他护发素就好了。
洗发水,1,外包装完好，数量也对着，到期日期是2020年2月，有两平是2019年7月，打开一瓶洗发水，发现泵头坏着，按压的时候，从泵杆底部会漏出，试着拧紧，但没用，仔细看了下，是泵头做工有问题，试用感觉比第一次买的稀一些，味道正常，有点香味，试用后，头发顺滑，还带一点淡香味，没有出现其他任何不适症状。
洗发水,0,京东太坑了刚买了就降价了，还说给保价都是骗人的，
洗发水,0,质量不好，容易跳胶。
洗发水,0,有一小瓶渗漏出来，不开心
洗发水,0,太垃圾了，假的清扬和超市完全不一样
洗发水,1,太划算啦，买了一家人用一年的产品，希望正品好用
洗发水,1,等了很久搞活动就买了很划算。一直用沙宣很好值得拥有
洗发水,1,味道还不错，泡沫细腻，容易过水，还行很划算
洗发水,1,清扬洗发水好用，一直在用这个牌子，不过这种粉红色的没用过，希望好用
洗发水,0,"洗后头发痒,怀疑不是正品,满199减80买的,不再相信京东"
洗发水,0,有点怀疑是假冒商品，有一点漏液，仔细查看瓶盖上有一个小孔，是严重质量问题，潘婷是一个大牌公司！应该不会出现这样的质量管理缺陷！所以怀疑是假冒商品！这次在京东购物不爽！郁闷！质疑！
洗发水,0,跟描述不符，而且刚买完就降价了
洗发水,1,洗发露是消耗品，来京东买了两次了，用着还不错，比实体店里便宜多了
洗发水,0,"可以评“零、零、零”零星吗？包装相当的low,保鲜袋是什么鬼，而且礼盒还没有塑封，盒盒也有破损，也不晓得有没有可能是真的。唉?"
洗发水,0,用完之后就一直掉头皮屑！我想说真货有这样的嘛？打的牌子挺响亮，
洗发水,0,假货，头发越洗头皮屑越多，以后再也不上当了！
洗发水,0,连个封口都没有真是气死人了看看漏的快递小哥你能不能温柔点
洗发水,1,一直以来都是用清扬的这次换个味道，挺不错的京东值得信赖。
洗发水,0,绝对的假货，比超市里的差远了，洗完后头发枯燥，一点都不顺畅。不要上当受骗了……还是选择正规商场去购买吧，虽然价格贵点，但总比假的要好。
热水器,0,装管子额外付钱有点贵。其他都不错
热水器,1,我用了才来评价的，不错两个人够用了，按装师傅也挺周到
热水器,1,安上了，还没用，
热水器,1,就一个电话，第二天就上门安装了，服务真不错，价格超实惠，
热水器,0,从淘宝客服到送货小哥再到售后检测，态度都很好，都很满意，但是当热水器温度加热到最高温度电源自动断电时，温度指示针才指到表盘一半，分明不准啊...客服和售后的解释是&ldquo;温度指示都指示装饰&rdquo;，这样的说法我不是很能接受...我也买的新机子，为什么就我的不正常...，另外加热速度大概50分钟左右吧，慢。   唉，工作真的很忙，不想穷折腾了，就如自己买了一件有洞的衣裳卖家不予退换，说一个小洞不影响穿着一样...我除了无语还能怎么样？
热水器,1,美的卖家你们好！真心谢谢你们的服务！你们每一位服务人员都很好！我买的机子有点小问题你们立刻给我换一台新的直到我满意为止！谢谢你们善解人意！美的就是好！打电话师傅上门安装很顺利！一分都没花！顺丰快递也到位！以后我会常来你家！记住你们每一位员工的服务！别忘了把我的运费打给我就好！呵呵呵！
热水器,1,店家很好，客服mm也很好呢，很热心，也很实惠，没找售后，自己找的师傅，买的管子什么的，装好在用了。。有问题会再联系的呢，票没收到，售后给我发了图片，先留着再说
热水器,1,大卖家，更有可靠。东西很好，很满意。
热水器,1,东西很好，我以经第二次购买了
热水器,1,物超所值，材料费只花了60呢
热水器,1,质量不错~~~
热水器,1,已安装，期待理论上80%热出水效率。很超值的一款热水器，这么大件发顺丰，卖家够意思。
热水器,0,东西蛮好的，只是安装人员的东西比较贵，材料太贵了。说是人工费不要的，其实比我自己叫安装人员，另外出人工费还要贵呢，一共200元安装材料费。占热水器价格的在分之一了。
热水器,1,物流非常给力，包装严实，完好无损。热水器还没安装，看着很不错，质量也很好，这就是品牌的力量！
热水器,0,发货速度很快，发的是顺丰快递，快递人员的服务质量简直是太差了，送到楼下后让我下去拿，我问他说不是送货入户吗，他说：好！当我下楼时看见快递员拖着热水器箱子顺着楼梯一登一登的往上脱，到换台时还用力摔一下，当时我气的，我说你这样不得摔坏了吗，我不要了，他说拿不动，后来打开看箱子里的泡沫都摔坏了，热水器还好，就留下了，和卖家说了，卖家态度挺好，也反应给了售后，说给处理，后来也不了了之了，买家也不是货到付款，真的是很被动啊！
热水器,1,好评，等安装好试用后再追加
热水器,1,东西不错。第二次购买了，有需要还会再来
热水器,1,非常好
热水器,1,推荐给我妹妹，她也说好用。
热水器,1,好用
热水器,1,店家人也好，送货的安装的都很好，已经用上，很好
热水器,0,热水器不错，就是赠品是坏的，而且什么1块钱换购的毛巾质量差的不得了连拿来洗碗都觉得差。
热水器,1,帮同事买的，据说不错就是买40升有点小
热水器,1,不错，安装也很快，到货3小时就装好了。我和同事我们一起买了4台，用着不错，美的还是信得过。
热水器,1,产品和描述的一样，非常满意
热水器,1,还不错
热水器,1,东西收到了 ，服务很周到，家人很满意，谢谢卖家
热水器,0,加热不是很快，昨天安装上就用了，洗澡洗了半个小时就变成冷水了，不知道是机器的事还是我的事。不是很满意，只是可以吧。然后是快递，卖家发货是很快，但是从西安到庆阳，本来四五个小时就到了，竟然走了四天，昨天才收到货。然后是安装，找的是售后人员，因为睡了头什么的本来就安好了，他用了三个材料。要价140.也没见材料清单，最后130搞定的，总的来说就是不太满意吧。 一般
热水器,1,正品，赠品也不错
热水器,1,第二台了，感觉很满意，外观美观，大品牌值得信赖。
热水器,0,商品很好，是正品！加热要40分钟左右，卖家的服务也很好，非常贴心，耐心周到，点个赞！就是美的的官方客服坑了点，上门安装好贵啊，光材料费就要差不多500，再加上给师傅的100块，比较坑爹
热水器,1,东西不错，比实体店便宜，昨天到的货下午就安装好了，很快，总之很满意，服务态度也很好，给5分，希望店主生意兴隆！
热水器,1,非常喜欢 好好看的啊！
